date,stream_no,DOC_rep,DOC_mmolm3,DOC_flag,DOC_source,TN_rep,TN_mmolm3,TN_flag,TN_source,TP_rep,TP_mmolm3,TP_flag,TP_source
1996-10-27,540,NA,NA,NA,NA,NA,NA,NA,NA,1,0.903990961898363,,LSPA LMP VLAP
1996-10-27,720,NA,NA,NA,NA,NA,NA,NA,NA,1,0.4519954809491815,,LSPA LMP VLAP
1996-10-27,830,NA,NA,NA,NA,NA,NA,NA,NA,1,1.2268448768620641,,LSPA LMP VLAP
1996-10-27,835,NA,NA,NA,NA,NA,NA,NA,NA,1,0.12914156598548043,BDL,LSPA LMP VLAP
1996-10-29,505,NA,NA,NA,NA,NA,NA,NA,NA,1,0.19371234897822065,,LSPA LMP VLAP
1996-10-29,510,NA,NA,NA,NA,NA,NA,NA,NA,1,0.32285391496370114,,LSPA LMP VLAP
1996-10-29,760,NA,NA,NA,NA,NA,NA,NA,NA,1,0.25828313197096087,,LSPA LMP VLAP
1996-11-01,800,NA,NA,NA,NA,NA,NA,NA,NA,1,0.35513930646007114,,LSPA LMP VLAP
1996-11-01,805,NA,NA,NA,NA,NA,NA,NA,NA,1,0.35513930646007114,,LSPA LMP VLAP
1996-11-17,720,NA,NA,NA,NA,NA,NA,NA,NA,1,1.2914156598548046,,LSPA LMP VLAP
1996-11-17,760,NA,NA,NA,NA,NA,NA,NA,NA,1,0.19371234897822065,,LSPA LMP VLAP
1996-11-19,505,NA,NA,NA,NA,NA,NA,NA,NA,1,0.32285391496370114,,LSPA LMP VLAP
1996-11-19,510,NA,NA,NA,NA,NA,NA,NA,NA,1,0.12914156598548043,BDL,LSPA LMP VLAP
1996-11-19,800,NA,NA,NA,NA,NA,NA,NA,NA,1,0.25828313197096087,,LSPA LMP VLAP
1996-11-19,805,NA,NA,NA,NA,NA,NA,NA,NA,1,0.22599774047459076,,LSPA LMP VLAP
1996-11-23,540,NA,NA,NA,NA,NA,NA,NA,NA,1,0.3874246979564413,,LSPA LMP VLAP
1996-11-23,830,NA,NA,NA,NA,NA,NA,NA,NA,1,0.6134224384310321,,LSPA LMP VLAP
1996-11-23,835,NA,NA,NA,NA,NA,NA,NA,NA,1,0.09685617448911032,BDL,LSPA LMP VLAP
1996-12-09,505,NA,NA,NA,NA,NA,NA,NA,NA,1,0.19371234897822065,,LSPA LMP VLAP
1996-12-09,510,NA,NA,NA,NA,NA,NA,NA,NA,1,0.16142695748185057,,LSPA LMP VLAP
1996-12-11,760,NA,NA,NA,NA,NA,NA,NA,NA,1,0.22599774047459076,,LSPA LMP VLAP
1996-12-11,800,NA,NA,NA,NA,NA,NA,NA,NA,1,0.22599774047459076,,LSPA LMP VLAP
1996-12-11,805,NA,NA,NA,NA,NA,NA,NA,NA,1,0.25828313197096087,,LSPA LMP VLAP
1997-01-19,720,NA,NA,NA,NA,NA,NA,NA,NA,1,0.19371234897822065,,LSPA LMP VLAP
1997-01-20,760,NA,NA,NA,NA,NA,NA,NA,NA,1,0.290568523467331,,LSPA LMP VLAP
1997-02-10,760,NA,NA,NA,NA,NA,NA,NA,NA,1,0.16142695748185057,,LSPA LMP VLAP
1997-03-02,670,NA,NA,NA,NA,NA,NA,NA,NA,1,0.41971008945281135,,LSPA LMP VLAP
1997-03-03,720,NA,NA,NA,NA,NA,NA,NA,NA,1,0.290568523467331,,LSPA LMP VLAP
1997-03-03,760,NA,NA,NA,NA,NA,NA,NA,NA,1,0.25828313197096087,,LSPA LMP VLAP
1997-03-04,505,NA,NA,NA,NA,NA,NA,NA,NA,1,0.16142695748185057,,LSPA LMP VLAP
1997-03-04,510,NA,NA,NA,NA,NA,NA,NA,NA,1,0.7425640044165124,,LSPA LMP VLAP
1997-03-24,720,NA,NA,NA,NA,NA,NA,NA,NA,1,0.548851655438292,,LSPA LMP VLAP
1997-03-25,760,NA,NA,NA,NA,NA,NA,NA,NA,1,0.41971008945281135,,LSPA LMP VLAP
1997-03-31,670,NA,NA,NA,NA,NA,NA,NA,NA,1,0.35513930646007114,,LSPA LMP VLAP
1997-03-31,800,NA,NA,NA,NA,NA,NA,NA,NA,1,0.581137046934662,,LSPA LMP VLAP
1997-03-31,805,NA,NA,NA,NA,NA,NA,NA,NA,1,0.4519954809491815,,LSPA LMP VLAP
1997-04-06,540,NA,NA,NA,NA,NA,NA,NA,NA,1,0.3874246979564413,,LSPA LMP VLAP
1997-04-06,830,NA,NA,NA,NA,NA,NA,NA,NA,1,0.41971008945281135,,LSPA LMP VLAP
1997-04-06,835,NA,NA,NA,NA,NA,NA,NA,NA,1,0.35513930646007114,,LSPA LMP VLAP
1997-04-08,760,NA,NA,NA,NA,NA,NA,NA,NA,1,0.22599774047459076,,LSPA LMP VLAP
1997-04-11,800,NA,NA,NA,NA,NA,NA,NA,NA,1,0.35513930646007114,,LSPA LMP VLAP
1997-04-11,805,NA,NA,NA,NA,NA,NA,NA,NA,1,0.290568523467331,,LSPA LMP VLAP
1997-04-13,540,NA,NA,NA,NA,NA,NA,NA,NA,1,0.581137046934662,,LSPA LMP VLAP
1997-04-13,830,NA,NA,NA,NA,NA,NA,NA,NA,1,0.35513930646007114,,LSPA LMP VLAP
1997-04-13,835,NA,NA,NA,NA,NA,NA,NA,NA,1,0.19371234897822065,,LSPA LMP VLAP
1997-04-15,505,NA,NA,NA,NA,NA,NA,NA,NA,1,0.19371234897822065,,LSPA LMP VLAP
1997-04-15,510,NA,NA,NA,NA,NA,NA,NA,NA,1,4.132530111535374,,LSPA LMP VLAP
1997-04-15,760,NA,NA,NA,NA,NA,NA,NA,NA,1,0.25828313197096087,,LSPA LMP VLAP
1997-04-17,800,NA,NA,NA,NA,NA,NA,NA,NA,1,0.16142695748185057,,LSPA LMP VLAP
1997-04-17,805,NA,NA,NA,NA,NA,NA,NA,NA,1,0.22599774047459076,,LSPA LMP VLAP
1997-04-18,505,NA,NA,NA,NA,NA,NA,NA,NA,1,0.19371234897822065,,LSPA LMP VLAP
1997-04-18,510,NA,NA,NA,NA,NA,NA,NA,NA,1,3.1639683666442706,,LSPA LMP VLAP
1997-04-18,720,NA,NA,NA,NA,NA,NA,NA,NA,1,0.41971008945281135,,LSPA LMP VLAP
1997-04-18,788,NA,NA,NA,NA,NA,NA,NA,NA,1,2.4536897537241282,,LSPA LMP VLAP
1997-04-18,830,NA,NA,NA,NA,NA,NA,NA,NA,1,0.581137046934662,,LSPA LMP VLAP
1997-04-18,835,NA,NA,NA,NA,NA,NA,NA,NA,1,0.7102786129201423,,LSPA LMP VLAP
1997-04-20,540,NA,NA,NA,NA,NA,NA,NA,NA,1,0.22599774047459076,,LSPA LMP VLAP
1997-04-20,830,NA,NA,NA,NA,NA,NA,NA,NA,1,0.48428087244555157,,LSPA LMP VLAP
1997-04-20,835,NA,NA,NA,NA,NA,NA,NA,NA,1,0.19371234897822065,,LSPA LMP VLAP
1997-04-22,800,NA,NA,NA,NA,NA,NA,NA,NA,1,0.25828313197096087,,LSPA LMP VLAP
1997-04-22,805,NA,NA,NA,NA,NA,NA,NA,NA,1,0.22599774047459076,,LSPA LMP VLAP
1997-04-24,790,NA,NA,NA,NA,NA,NA,NA,NA,1,0.22599774047459076,,LSPA LMP VLAP
1997-04-27,540,NA,NA,NA,NA,NA,NA,NA,NA,1,0.48428087244555157,,LSPA LMP VLAP
1997-04-27,788,NA,NA,NA,NA,NA,NA,NA,NA,1,0.32285391496370114,,LSPA LMP VLAP
1997-04-27,830,NA,NA,NA,NA,NA,NA,NA,NA,1,0.48428087244555157,,LSPA LMP VLAP
1997-04-27,835,NA,NA,NA,NA,NA,NA,NA,NA,1,0.16142695748185057,,LSPA LMP VLAP
1997-04-28,800,NA,NA,NA,NA,NA,NA,NA,NA,1,0.548851655438292,,LSPA LMP VLAP
1997-04-28,805,NA,NA,NA,NA,NA,NA,NA,NA,1,0.35513930646007114,,LSPA LMP VLAP
1997-05-04,540,NA,NA,NA,NA,NA,NA,NA,NA,1,0.4519954809491815,,LSPA LMP VLAP
1997-05-04,830,NA,NA,NA,NA,NA,NA,NA,NA,1,0.5165662639419217,,LSPA LMP VLAP
1997-05-04,835,NA,NA,NA,NA,NA,NA,NA,NA,1,0.32285391496370114,,LSPA LMP VLAP
1997-05-06,505,NA,NA,NA,NA,NA,NA,NA,NA,1,0.19371234897822065,,LSPA LMP VLAP
1997-05-06,510,NA,NA,NA,NA,NA,NA,NA,NA,1,0.09685617448911032,BDL,LSPA LMP VLAP
1997-05-06,760,NA,NA,NA,NA,NA,NA,NA,NA,1,0.12914156598548043,BDL,LSPA LMP VLAP
1997-05-08,800,NA,NA,NA,NA,NA,NA,NA,NA,1,0.19371234897822065,,LSPA LMP VLAP
1997-05-08,805,NA,NA,NA,NA,NA,NA,NA,NA,1,0.19371234897822065,,LSPA LMP VLAP
1997-05-13,800,NA,NA,NA,NA,NA,NA,NA,NA,1,0.41971008945281135,,LSPA LMP VLAP
1997-05-13,805,NA,NA,NA,NA,NA,NA,NA,NA,1,0.25828313197096087,,LSPA LMP VLAP
1997-05-26,505,NA,NA,NA,NA,NA,NA,NA,NA,1,0.12914156598548043,BDL,LSPA LMP VLAP
1997-05-27,510,NA,NA,NA,NA,NA,NA,NA,NA,1,0.12914156598548043,BDL,LSPA LMP VLAP
1997-05-27,760,NA,NA,NA,NA,NA,NA,NA,NA,1,0.12914156598548043,BDL,LSPA LMP VLAP
1997-05-29,670,NA,NA,NA,NA,NA,NA,NA,NA,1,0.3874246979564413,,LSPA LMP VLAP
1997-05-29,720,NA,NA,NA,NA,NA,NA,NA,NA,1,1.097703310876584,,LSPA LMP VLAP
1997-05-29,788,NA,NA,NA,NA,NA,NA,NA,NA,1,0.41971008945281135,,LSPA LMP VLAP
1997-05-29,790,NA,NA,NA,NA,NA,NA,NA,NA,1,0.41971008945281135,,LSPA LMP VLAP
1997-05-29,800,NA,NA,NA,NA,NA,NA,NA,NA,1,0.35513930646007114,,LSPA LMP VLAP
1997-05-29,805,NA,NA,NA,NA,NA,NA,NA,NA,1,0.7425640044165124,,LSPA LMP VLAP
1997-06-01,540,NA,NA,NA,NA,NA,NA,NA,NA,1,0.8394201789056227,,LSPA LMP VLAP
1997-06-01,830,NA,NA,NA,NA,NA,NA,NA,NA,1,0.9685617448911031,,LSPA LMP VLAP
1997-06-01,835,NA,NA,NA,NA,NA,NA,NA,NA,1,0.19371234897822065,,LSPA LMP VLAP
1997-06-15,540,NA,NA,NA,NA,NA,NA,NA,NA,1,1.0331325278838435,,LSPA LMP VLAP
1997-06-15,830,NA,NA,NA,NA,NA,NA,NA,NA,1,1.2914156598548046,,LSPA LMP VLAP
1997-06-15,835,NA,NA,NA,NA,NA,NA,NA,NA,1,0.35513930646007114,,LSPA LMP VLAP
1997-06-17,510,NA,NA,NA,NA,NA,NA,NA,NA,1,0.903990961898363,,LSPA LMP VLAP
1997-06-17,800,NA,NA,NA,NA,NA,NA,NA,NA,1,0.25828313197096087,,LSPA LMP VLAP
1997-06-17,805,NA,NA,NA,NA,NA,NA,NA,NA,1,0.16142695748185057,,LSPA LMP VLAP
1997-07-06,540,NA,NA,NA,NA,NA,NA,NA,NA,1,0.8071347874092527,,LSPA LMP VLAP
1997-07-06,830,NA,NA,NA,NA,NA,NA,NA,NA,1,2.421404362227758,,LSPA LMP VLAP
1997-07-06,835,NA,NA,NA,NA,NA,NA,NA,NA,1,0.16142695748185057,,LSPA LMP VLAP
1997-07-08,505,NA,NA,NA,NA,NA,NA,NA,NA,1,0.3874246979564413,,LSPA LMP VLAP
1997-07-08,760,NA,NA,NA,NA,NA,NA,NA,NA,1,1.0654179193802136,,LSPA LMP VLAP
1997-07-08,800,NA,NA,NA,NA,NA,NA,NA,NA,1,0.7748493959128826,,LSPA LMP VLAP
1997-07-08,805,NA,NA,NA,NA,NA,NA,NA,NA,1,0.48428087244555157,,LSPA LMP VLAP
1997-07-15,670,NA,NA,NA,NA,NA,NA,NA,NA,1,2.195406621753168,,LSPA LMP VLAP
1997-07-16,788,NA,NA,NA,NA,NA,NA,NA,NA,1,0.6134224384310321,,LSPA LMP VLAP
1997-07-16,790,NA,NA,NA,NA,NA,NA,NA,NA,1,1.8402673152930962,,LSPA LMP VLAP
1997-07-27,540,NA,NA,NA,NA,NA,NA,NA,NA,1,1.194559485365694,,LSPA LMP VLAP
1997-07-27,830,NA,NA,NA,NA,NA,NA,NA,NA,1,0.9362763533947331,,LSPA LMP VLAP
1997-07-29,505,NA,NA,NA,NA,NA,NA,NA,NA,1,0.25828313197096087,,LSPA LMP VLAP
1997-07-31,760,NA,NA,NA,NA,NA,NA,NA,NA,1,1.0331325278838435,,LSPA LMP VLAP
1997-07-31,800,NA,NA,NA,NA,NA,NA,NA,NA,1,0.9362763533947331,,LSPA LMP VLAP
1997-07-31,805,NA,NA,NA,NA,NA,NA,NA,NA,1,0.8394201789056227,,LSPA LMP VLAP
1997-08-17,540,NA,NA,NA,NA,NA,NA,NA,NA,1,1.8725527067894663,,LSPA LMP VLAP
1997-08-17,830,NA,NA,NA,NA,NA,NA,NA,NA,1,1.0331325278838435,,LSPA LMP VLAP
1997-08-18,505,NA,NA,NA,NA,NA,NA,NA,NA,1,0.09685617448911032,BDL,LSPA LMP VLAP
1997-08-18,510,NA,NA,NA,NA,NA,NA,NA,NA,1,0.48428087244555157,,LSPA LMP VLAP
1997-08-20,800,NA,NA,NA,NA,NA,NA,NA,NA,1,0.6457078299274023,,LSPA LMP VLAP
1997-08-20,805,NA,NA,NA,NA,NA,NA,NA,NA,1,0.06457078299274022,BDL,LSPA LMP VLAP
1997-09-08,760,NA,NA,NA,NA,NA,NA,NA,NA,1,0.32285391496370114,,LSPA LMP VLAP
1997-09-10,505,NA,NA,NA,NA,NA,NA,NA,NA,1,0.3874246979564413,,LSPA LMP VLAP
1997-09-10,510,NA,NA,NA,NA,NA,NA,NA,NA,1,0.25828313197096087,,LSPA LMP VLAP
1997-09-15,800,NA,NA,NA,NA,NA,NA,NA,NA,1,0.8071347874092527,,LSPA LMP VLAP
1997-09-15,805,NA,NA,NA,NA,NA,NA,NA,NA,1,0.3874246979564413,,LSPA LMP VLAP
1997-09-28,540,NA,NA,NA,NA,NA,NA,NA,NA,1,1.3237010513511744,,LSPA LMP VLAP
1997-09-28,830,NA,NA,NA,NA,NA,NA,NA,NA,1,0.581137046934662,,LSPA LMP VLAP
1997-09-28,835,NA,NA,NA,NA,NA,NA,NA,NA,1,0.06457078299274022,BDL,LSPA LMP VLAP
1997-09-29,505,NA,NA,NA,NA,NA,NA,NA,NA,1,0.22599774047459076,,LSPA LMP VLAP
1997-09-29,510,NA,NA,NA,NA,NA,NA,NA,NA,1,0.19371234897822065,,LSPA LMP VLAP
1997-09-30,760,NA,NA,NA,NA,NA,NA,NA,NA,1,0.25828313197096087,,LSPA LMP VLAP
1997-10-01,800,NA,NA,NA,NA,NA,NA,NA,NA,1,0.22599774047459076,,LSPA LMP VLAP
1997-10-01,805,NA,NA,NA,NA,NA,NA,NA,NA,1,0.35513930646007114,,LSPA LMP VLAP
1997-10-13,788,NA,NA,NA,NA,NA,NA,NA,NA,1,0.8071347874092527,,LSPA LMP VLAP
1997-10-13,790,NA,NA,NA,NA,NA,NA,NA,NA,1,0.6457078299274023,,LSPA LMP VLAP
1997-10-15,640,NA,NA,NA,NA,NA,NA,NA,NA,1,1.9371234897822063,,LSPA LMP VLAP
1997-10-15,670,NA,NA,NA,NA,NA,NA,NA,NA,1,1.162274093869324,,LSPA LMP VLAP
1997-10-19,540,NA,NA,NA,NA,NA,NA,NA,NA,1,1.4528426173366549,,LSPA LMP VLAP
1997-10-19,830,NA,NA,NA,NA,NA,NA,NA,NA,1,0.19371234897822065,,LSPA LMP VLAP
1997-10-19,835,NA,NA,NA,NA,NA,NA,NA,NA,1,0.19371234897822065,,LSPA LMP VLAP
1997-11-05,505,NA,NA,NA,NA,NA,NA,NA,NA,1,0.32285391496370114,,LSPA LMP VLAP
1997-11-05,510,NA,NA,NA,NA,NA,NA,NA,NA,1,0.22599774047459076,,LSPA LMP VLAP
1997-11-10,540,NA,NA,NA,NA,NA,NA,NA,NA,1,0.4519954809491815,,LSPA LMP VLAP
1997-11-10,800,NA,NA,NA,NA,NA,NA,NA,NA,1,0.3874246979564413,,LSPA LMP VLAP
1997-11-10,805,NA,NA,NA,NA,NA,NA,NA,NA,1,0.548851655438292,,LSPA LMP VLAP
1997-11-10,830,NA,NA,NA,NA,NA,NA,NA,NA,1,0.903990961898363,,LSPA LMP VLAP
1997-11-10,835,NA,NA,NA,NA,NA,NA,NA,NA,1,0.19371234897822065,,LSPA LMP VLAP
1997-11-12,760,NA,NA,NA,NA,NA,NA,NA,NA,1,0.19371234897822065,,LSPA LMP VLAP
1997-11-13,720,NA,NA,NA,NA,NA,NA,NA,NA,1,0.25828313197096087,,LSPA LMP VLAP
1997-11-17,670,NA,NA,NA,NA,NA,NA,NA,NA,1,0.35513930646007114,,LSPA LMP VLAP
1997-11-17,788,NA,NA,NA,NA,NA,NA,NA,NA,1,0.16142695748185057,,LSPA LMP VLAP
1997-11-17,790,NA,NA,NA,NA,NA,NA,NA,NA,1,0.22599774047459076,,LSPA LMP VLAP
1997-12-02,505,NA,NA,NA,NA,NA,NA,NA,NA,1,0.16142695748185057,,LSPA LMP VLAP
1997-12-02,510,NA,NA,NA,NA,NA,NA,NA,NA,1,0.16142695748185057,,LSPA LMP VLAP
1997-12-03,670,NA,NA,NA,NA,NA,NA,NA,NA,1,0.290568523467331,,LSPA LMP VLAP
1997-12-03,760,NA,NA,NA,NA,NA,NA,NA,NA,1,0.12914156598548043,BDL,LSPA LMP VLAP
1997-12-03,788,NA,NA,NA,NA,NA,NA,NA,NA,1,0.22599774047459076,,LSPA LMP VLAP
1997-12-03,790,NA,NA,NA,NA,NA,NA,NA,NA,1,0.22599774047459076,,LSPA LMP VLAP
1997-12-04,720,NA,NA,NA,NA,NA,NA,NA,NA,1,0.3874246979564413,,LSPA LMP VLAP
1997-12-16,505,NA,NA,NA,NA,NA,NA,NA,NA,1,0.19371234897822065,,LSPA LMP VLAP
1997-12-16,510,NA,NA,NA,NA,NA,NA,NA,NA,1,0.4519954809491815,,LSPA LMP VLAP
1997-12-16,540,NA,NA,NA,NA,NA,NA,NA,NA,1,1.0331325278838435,,LSPA LMP VLAP
1997-12-16,670,NA,NA,NA,NA,NA,NA,NA,NA,1,0.22599774047459076,,LSPA LMP VLAP
1997-12-16,720,NA,NA,NA,NA,NA,NA,NA,NA,1,0.25828313197096087,,LSPA LMP VLAP
1997-12-16,790,NA,NA,NA,NA,NA,NA,NA,NA,1,0.22599774047459076,,LSPA LMP VLAP
1997-12-16,800,NA,NA,NA,NA,NA,NA,NA,NA,1,0.22599774047459076,,LSPA LMP VLAP
1997-12-16,805,NA,NA,NA,NA,NA,NA,NA,NA,1,0.19371234897822065,,LSPA LMP VLAP
1997-12-16,835,NA,NA,NA,NA,NA,NA,NA,NA,1,0.06457078299274022,BDL,LSPA LMP VLAP
1998-02-02,670,NA,NA,NA,NA,NA,NA,NA,NA,1,0.32285391496370114,,LSPA LMP VLAP
1998-02-03,760,NA,NA,NA,NA,NA,NA,NA,NA,1,0.12914156598548043,BDL,LSPA LMP VLAP
1998-02-04,720,NA,NA,NA,NA,NA,NA,NA,NA,1,0.35513930646007114,,LSPA LMP VLAP
1998-02-23,505,NA,NA,NA,NA,NA,NA,NA,NA,1,0.06457078299274022,BDL,LSPA LMP VLAP
1998-02-23,760,NA,NA,NA,NA,NA,NA,NA,NA,1,0.19371234897822065,,LSPA LMP VLAP
1998-02-25,720,NA,NA,NA,NA,NA,NA,NA,NA,1,0.290568523467331,,LSPA LMP VLAP
1998-03-10,720,NA,NA,NA,NA,NA,NA,NA,NA,1,0.19371234897822065,,LSPA LMP VLAP
1998-03-10,830,NA,NA,NA,NA,NA,NA,NA,NA,1,0.35513930646007114,,LSPA LMP VLAP
1998-03-16,760,NA,NA,NA,NA,NA,NA,NA,NA,1,0.4519954809491815,,LSPA LMP VLAP
1998-03-17,720,NA,NA,NA,NA,NA,NA,NA,NA,1,0.03228539149637011,BDL,LSPA LMP VLAP
1998-03-29,540,NA,NA,NA,NA,NA,NA,NA,NA,1,0.48428087244555157,,LSPA LMP VLAP
1998-03-29,830,NA,NA,NA,NA,NA,NA,NA,NA,1,2.9056852346733097,,LSPA LMP VLAP
1998-03-29,835,NA,NA,NA,NA,NA,NA,NA,NA,1,0.8717055704019929,,LSPA LMP VLAP
1998-03-30,788,NA,NA,NA,NA,NA,NA,NA,NA,1,0.48428087244555157,,LSPA LMP VLAP
1998-03-30,790,NA,NA,NA,NA,NA,NA,NA,NA,1,0.290568523467331,,LSPA LMP VLAP
1998-03-31,720,NA,NA,NA,NA,NA,NA,NA,NA,1,0.12914156598548043,BDL,LSPA LMP VLAP
1998-03-31,800,NA,NA,NA,NA,NA,NA,NA,NA,1,0.25828313197096087,,LSPA LMP VLAP
1998-03-31,805,NA,NA,NA,NA,NA,NA,NA,NA,1,0.3874246979564413,,LSPA LMP VLAP
1998-04-03,670,NA,NA,NA,NA,NA,NA,NA,NA,1,0.290568523467331,,LSPA LMP VLAP
1998-04-05,540,NA,NA,NA,NA,NA,NA,NA,NA,1,1.3882718343439147,,LSPA LMP VLAP
1998-04-05,830,NA,NA,NA,NA,NA,NA,NA,NA,1,0.5165662639419217,,LSPA LMP VLAP
1998-04-05,835,NA,NA,NA,NA,NA,NA,NA,NA,1,0.35513930646007114,,LSPA LMP VLAP
1998-04-06,505,NA,NA,NA,NA,NA,NA,NA,NA,1,0.48428087244555157,,LSPA LMP VLAP
1998-04-06,510,NA,NA,NA,NA,NA,NA,NA,NA,1,0.3874246979564413,,LSPA LMP VLAP
1998-04-06,670,NA,NA,NA,NA,NA,NA,NA,NA,1,0.5165662639419217,,LSPA LMP VLAP
1998-04-07,760,NA,NA,NA,NA,NA,NA,NA,NA,1,0.41971008945281135,,LSPA LMP VLAP
1998-04-08,720,NA,NA,NA,NA,NA,NA,NA,NA,1,0.6134224384310321,,LSPA LMP VLAP
1998-04-08,800,NA,NA,NA,NA,NA,NA,NA,NA,1,0.4519954809491815,,LSPA LMP VLAP
1998-04-08,805,NA,NA,NA,NA,NA,NA,NA,NA,1,0.5165662639419217,,LSPA LMP VLAP
1998-04-13,670,NA,NA,NA,NA,NA,NA,NA,NA,1,0.5165662639419217,,LSPA LMP VLAP
1998-04-14,505,NA,NA,NA,NA,NA,NA,NA,NA,1,0.16142695748185057,,LSPA LMP VLAP
1998-04-14,510,NA,NA,NA,NA,NA,NA,NA,NA,1,0.16142695748185057,,LSPA LMP VLAP
1998-04-14,800,NA,NA,NA,NA,NA,NA,NA,NA,1,0.22599774047459076,,LSPA LMP VLAP
1998-04-14,805,NA,NA,NA,NA,NA,NA,NA,NA,1,0.32285391496370114,,LSPA LMP VLAP
1998-04-15,720,NA,NA,NA,NA,NA,NA,NA,NA,1,0.581137046934662,,LSPA LMP VLAP
1998-04-19,505,NA,NA,NA,NA,NA,NA,NA,NA,1,0.19371234897822065,,LSPA LMP VLAP
1998-04-19,510,NA,NA,NA,NA,NA,NA,NA,NA,1,0.41971008945281135,,LSPA LMP VLAP
1998-04-19,540,NA,NA,NA,NA,NA,NA,NA,NA,1,0.8394201789056227,,LSPA LMP VLAP
1998-04-19,830,NA,NA,NA,NA,NA,NA,NA,NA,1,0.48428087244555157,,LSPA LMP VLAP
1998-04-19,835,NA,NA,NA,NA,NA,NA,NA,NA,1,0.12914156598548043,BDL,LSPA LMP VLAP
1998-04-20,670,NA,NA,NA,NA,NA,NA,NA,NA,1,0.6457078299274023,,LSPA LMP VLAP
1998-04-20,800,NA,NA,NA,NA,NA,NA,NA,NA,1,0.7425640044165124,,LSPA LMP VLAP
1998-04-20,805,NA,NA,NA,NA,NA,NA,NA,NA,1,0.6457078299274023,,LSPA LMP VLAP
1998-04-22,640,NA,NA,NA,NA,NA,NA,NA,NA,1,0.32285391496370114,,LSPA LMP VLAP
1998-04-22,720,NA,NA,NA,NA,NA,NA,NA,NA,1,0.25828313197096087,,LSPA LMP VLAP
1998-04-22,788,NA,NA,NA,NA,NA,NA,NA,NA,1,0.22599774047459076,,LSPA LMP VLAP
1998-04-22,790,NA,NA,NA,NA,NA,NA,NA,NA,1,0.32285391496370114,,LSPA LMP VLAP
1998-04-26,540,NA,NA,NA,NA,NA,NA,NA,NA,1,0.6457078299274023,,LSPA LMP VLAP
1998-04-26,830,NA,NA,NA,NA,NA,NA,NA,NA,1,0.41971008945281135,,LSPA LMP VLAP
1998-04-26,835,NA,NA,NA,NA,NA,NA,NA,NA,1,0.12914156598548043,BDL,LSPA LMP VLAP
1998-04-27,670,NA,NA,NA,NA,NA,NA,NA,NA,1,0.290568523467331,,LSPA LMP VLAP
1998-04-27,800,NA,NA,NA,NA,NA,NA,NA,NA,1,0.25828313197096087,,LSPA LMP VLAP
1998-04-27,805,NA,NA,NA,NA,NA,NA,NA,NA,1,0.22599774047459076,,LSPA LMP VLAP
1998-04-28,505,NA,NA,NA,NA,NA,NA,NA,NA,1,0.12914156598548043,BDL,LSPA LMP VLAP
1998-04-28,510,NA,NA,NA,NA,NA,NA,NA,NA,1,0.09685617448911032,BDL,LSPA LMP VLAP
1998-04-28,760,NA,NA,NA,NA,NA,NA,NA,NA,1,0.25828313197096087,,LSPA LMP VLAP
1998-04-30,720,NA,NA,NA,NA,NA,NA,NA,NA,1,0.290568523467331,,LSPA LMP VLAP
1998-05-03,505,NA,NA,NA,NA,NA,NA,NA,NA,1,0.16142695748185057,,LSPA LMP VLAP
1998-05-03,510,NA,NA,NA,NA,NA,NA,NA,NA,1,0.09685617448911032,BDL,LSPA LMP VLAP
1998-05-04,800,NA,NA,NA,NA,NA,NA,NA,NA,1,0.35513930646007114,,LSPA LMP VLAP
1998-05-04,805,NA,NA,NA,NA,NA,NA,NA,NA,1,0.3874246979564413,,LSPA LMP VLAP
1998-05-11,800,NA,NA,NA,NA,NA,NA,NA,NA,1,0.35513930646007114,,LSPA LMP VLAP
1998-05-11,805,NA,NA,NA,NA,NA,NA,NA,NA,1,0.35513930646007114,,LSPA LMP VLAP
1998-05-18,720,NA,NA,NA,NA,NA,NA,NA,NA,1,0.903990961898363,,LSPA LMP VLAP
1998-05-20,800,NA,NA,NA,NA,NA,NA,NA,NA,1,0.581137046934662,,LSPA LMP VLAP
1998-05-20,805,NA,NA,NA,NA,NA,NA,NA,NA,1,0.581137046934662,,LSPA LMP VLAP
1998-06-07,540,NA,NA,NA,NA,NA,NA,NA,NA,1,1.517413400329395,,LSPA LMP VLAP
1998-06-07,830,NA,NA,NA,NA,NA,NA,NA,NA,1,0.48428087244555157,,LSPA LMP VLAP
1998-06-07,835,NA,NA,NA,NA,NA,NA,NA,NA,1,0.03228539149637011,BDL,LSPA LMP VLAP
1998-06-08,505,NA,NA,NA,NA,NA,NA,NA,NA,1,0.12914156598548043,BDL,LSPA LMP VLAP
1998-06-08,760,NA,NA,NA,NA,NA,NA,NA,NA,1,0.35513930646007114,,LSPA LMP VLAP
1998-06-10,670,NA,NA,NA,NA,NA,NA,NA,NA,1,0.48428087244555157,,LSPA LMP VLAP
1998-06-10,788,NA,NA,NA,NA,NA,NA,NA,NA,1,1.1299887023729538,,LSPA LMP VLAP
1998-06-10,790,NA,NA,NA,NA,NA,NA,NA,NA,1,1.194559485365694,,LSPA LMP VLAP
1998-06-15,800,NA,NA,NA,NA,NA,NA,NA,NA,1,0.7425640044165124,,LSPA LMP VLAP
1998-06-15,805,NA,NA,NA,NA,NA,NA,NA,NA,1,0.7425640044165124,,LSPA LMP VLAP
1998-06-28,540,NA,NA,NA,NA,NA,NA,NA,NA,1,1.6142695748185054,,LSPA LMP VLAP
